Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,20766,FOOTBALL_XFL_2023_3_5_STL@DC,Home,11,Lucky,Jackson,,WR,,L. Jackson,"6'0""",222,7/17/1997,,25.0,,,,,,,11.0,,,,,,8,,,,Western Kentucky,Active,
2023,21933,FOOTBALL_XFL_2023_3_5_STL@DC,Home,12,Jequez,Ezzard,,WR,,J. Ezzard,"5'10""",202,,,,,,,,,,12.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jequez_Ezzard_21933.png,,Sam Houston St,Active,
2023,22862,FOOTBALL_XFL_2023_3_5_STL@DC,Home,15,Michael,Joseph,,DB,,M. Joseph,"6'0""",194,,,,,,,,,,15.0,,,,,,8,,,,Dubuque,Active,
2023,22889,FOOTBALL_XFL_2023_3_5_STL@DC,Home,16,Brandon,Smith,,WR,,B. Smith,,,,,,,,,,,,16.0,,,,,,8,,,,Iowa,Active,
2023,22416,FOOTBALL_XFL_2023_3_5_STL@DC,Home,17,Davin,Bellamy,,DL,,D. Bellamy,"6'5""",234,,,,,,,,,,17.0,,,,,,8,,,,Georgia,Active,
2023,21835,FOOTBALL_XFL_2023_3_5_STL@DC,Home,19,Daniel,Whelan,,P,,D. Whelan,"6'6""",227,,,,,,,,,,19.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Daniel_Whelan_21835.png,,Cal-Davis,Active,
2023,20189,FOOTBALL_XFL_2023_3_5_STL@DC,Home,20,Jamal,Brooks,,LB,,J. Brooks,"6'1""",240,,,,,,,,,,20.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jamal_Brooks_20189.png,,South Alabama,Active,
2023,20029,FOOTBALL_XFL_2023_3_5_STL@DC,Home,21,Joshua,Allen,,DB,,J. Allen,"5'11""",204,11/8/1996,,26.0,,,,,,,21.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Joshua_Allen_20029.png,,Miami-Oh,Active,
2023,21751,FOOTBALL_XFL_2023_3_5_STL@DC,Home,22,Travon,Fuller,,DB,,T. Fuller,"6'1""",180,,,,,,,,,,22.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Travon_Fuller_21751.png,,Tulsa,Active,
2023,20053,FOOTBALL_XFL_2023_3_5_STL@DC,Home,23,Ryquell,Armstead,,RB,,R. Armstead,"5'11""",230,10/30/1996,,26.0,,,,,,,23.0,,,,,,8,,,,Temple,Active,
2023,20873,FOOTBALL_XFL_2023_3_5_STL@DC,Home,24,Anthoula,Kelly,,DB,,A. Kelly,"5'9""",187,1/28/1996,,27.0,,,,,,,24.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Anthoula_Kelly_20873.png,,Fresno St,Active,
2023,21133,FOOTBALL_XFL_2023_3_5_STL@DC,Home,26,Dejuan,Neal,,DB,,D. Neal,"6'0""",192,8/5/1996,,26.0,,,,,,,26.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Dejuan_Neal_21133.png,,Shepherd,Active,
2023,21935,FOOTBALL_XFL_2023_3_5_STL@DC,Home,27,Ferrod,Gardner,,LB,,F. Gardner,"6'1""",215,,,,,,,,,,27.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Ferrod_Gardner_21935.png,,Louisiana-Lafayette,Active,
2023,21229,FOOTBALL_XFL_2023_3_5_STL@DC,Home,28,Artavis,Pierce,,RB,,A. Pierce,"5'11""",215,5/17/1996,,26.0,,,,,,,28.0,,,,1.0,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Artavis_Pierce_21229.png,,Oregon St,Active,
2023,20180,FOOTBALL_XFL_2023_3_5_STL@DC,Home,29,Kentrell,Brice,,DB,,K. Brice,"5'11""",186,8/11/1994,,28.0,,,,,,,29.0,,,,,,8,,,,Louisiana Tech,Active,
2023,20951,FOOTBALL_XFL_2023_3_5_STL@DC,Home,31,Cameron,Lewis,,DB,,C. Lewis,"6'0""",191,,,,,,,,,,31.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Cameron_Lewis_20951.png,,Louisiana St,Active,
2023,21028,FOOTBALL_XFL_2023_3_5_STL@DC,Home,34,Matthew,McCrane,,K,,M. McCrane,"5'10""",175,9/8/1994,,28.0,,,,,,,34.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Matthew_Mccrane_21028.png,,Kansas St,Active,
2023,21350,FOOTBALL_XFL_2023_3_5_STL@DC,Home,38,Nydair,Rouse,,DB,,N. Rouse,"6'0""",188,7/13/1995,,27.0,,,,,,,38.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Nydair_Rouse_21350.png,,West Chester,Active,
2023,21278,FOOTBALL_XFL_2023_3_5_STL@DC,Home,39,Santos,Ramirez,,DB,,S. Ramirez,"6'2""",207,,,,,,,,,,39.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Santos_Ramirez_21278.png,,Arkansas,Active,
2023,22329,FOOTBALL_XFL_2023_3_5_STL@DC,Home,43,Francis,Bernard,,LB,,F. Bernard,"6'1""",241,4/8/1995,,27.0,,,,,,,43.0,,,,,,8,,,,Utah,Active,
2023,21080,FOOTBALL_XFL_2023_3_5_STL@DC,Home,48,Andre,Mintze,,LB,,A. Mintze,"6'3""",253,,,,,,,,,,48.0,,,,,,8,,,,Vanderbilt,Active,
2023,20982,FOOTBALL_XFL_2023_3_5_STL@DC,Home,51,Michael,Maietti,,OL,,M. Maietti,"6'1""",290,,,,,,,,,,51.0,,,,1.0,,8,,,,Missouri,Active,
2023,22855,FOOTBALL_XFL_2023_3_5_STL@DC,Home,53,Kyle,Murphy,,OL,,K. Murphy,"6'6""",305,,,,,,,,,,53.0,,,,,,8,,,,Stanford,Active,
2023,20699,FOOTBALL_XFL_2023_3_5_STL@DC,Home,57,Anthony,Hines,,LB,,A. Hines,"6'3""",220,,,,,,,,,,57.0,,,,,,8,,,,Texas A&M,Active,
2023,22318,FOOTBALL_XFL_2023_3_5_STL@DC,Home,63,Liam,Ryan,,OL,,L. Ryan,"6'5""",299,10/29/1997,,25.0,,,,,,,63.0,,,,,,8,,,,Washington St,Active,
2023,22691,FOOTBALL_XFL_2023_3_5_STL@DC,Home,64,Bruno,Reagan,,OL,,B. Reagan,,,,,,,,,,,,64.0,,,,,,8,,,,Vanderbilt,Active,
2023,20298,FOOTBALL_XFL_2023_3_5_STL@DC,Home,66,Ty,Clary,,OL,,T. Clary,"6'4""",305,,,,,,,,,,66.0,,,,1.0,,8,,,,Arkansas,Active,
2023,21490,FOOTBALL_XFL_2023_3_5_STL@DC,Home,72,T.J.,Storment,,OL,,T. Storment,"6'7""",338,,,,,,,,,,72.0,,,,,,8,,,,Texas Tech,Active,
2023,21888,FOOTBALL_XFL_2023_3_5_STL@DC,Home,73,Rod,Taylor,,OL,,R. Taylor,"6'3""",320,,,,,,,,,,73.0,,,,,,8,,,,Mississippi,Active,
2023,20503,FOOTBALL_XFL_2023_3_5_STL@DC,Home,77,Liam,Fornadel,,OL,,L. Fornadel,"6'4""",320,,,,,,,,,,77.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Liam_Fornadel_20503.png,,James Madison,Active,
2023,21980,FOOTBALL_XFL_2023_3_5_STL@DC,Home,78,D'Marcus,Hayes,,OL,,D. Hayes,"6'0""",325,,,,,,,,,,78.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Dmarcus_Hayes_21980.png,,Georgia,Active,
2023,20094,FOOTBALL_XFL_2023_3_5_STL@DC,Home,80,Trae,Barry,,LS,,T. Barry,"6'6""",250,,,,,,,,,,80.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Trae_Barry_20094.png,,Boston College,Active,
2023,22880,FOOTBALL_XFL_2023_3_5_STL@DC,Home,81,Josh,Malone,,WR,,J. Malone,"6'2""",205,,,,,,,,,,81.0,,,,,,8,,,,Tennessee,Active,
2023,21711,FOOTBALL_XFL_2023_3_5_STL@DC,Home,82,Ethan,Wolf,,TE,,E. Wolf,"6'6""",261,11/7/1995,,27.0,,,,,,,82.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Ethan_Wolf_21711.png,,Tennessee,Active,
2023,21983,FOOTBALL_XFL_2023_3_5_STL@DC,Home,88,Briley,Moore-Mckinney,,TE,,B. Moore-Mckinney,"6'4""",250,,,,,,,,,,88.0,,,,1.0,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Briley_Moore-Mckinney_21983.png,,Kansas St,Active,
2023,20480,FOOTBALL_XFL_2023_3_5_STL@DC,Home,92,Malik,Fisher,,DL,,M. Fisher,"6'3""",259,1/28/1999,,24.0,,,,,,,92.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Malik_Fisher_20480.png,,Villanova,Active,
2023,21174,FOOTBALL_XFL_2023_3_5_STL@DC,Home,95,Jarrell,Owens,,DL,,J. Owens,"6'3""",280,10/11/1994,,28.0,,,,,,,95.0,,,,,,8,,,,Oklahoma St,Active,
2023,21182,FOOTBALL_XFL_2023_3_5_STL@DC,Home,96,Jacub,Panasiuk,,DL,,J. Panasiuk,"6'4""",241,,,,,,,,,,96.0,,,,,,8,,,,Michigan St,Active,
2023,22356,FOOTBALL_XFL_2023_3_5_STL@DC,Home,97,Caraun,Reid,,DL,,C. Reid,"6'2""",302,11/23/1991,,31.0,,,,,,,97.0,,,,1.0,,8,,,,Princeton,Active,
2023,21720,FOOTBALL_XFL_2023_3_5_STL@DC,Home,98,Gabe,Wright,,DL,,G. Wright,"6'2""",300,4/3/1992,,30.0,,,,,,,98.0,,,,,,8,,,,Auburn,Active,
2023,21623,FOOTBALL_XFL_2023_3_5_STL@DC,Home,99,Joseph,Wallace,,DL,,J. Wallace,"6'1""",296,,,,,,,,,,99.0,,,,,,8,,,,Sam Houston St,Active,
2023,22033,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,0,Kareem,Walker,,RB,,K. Walker,"6'0""",209,,,,,,,,,,,,,,,,5,,,,South Alabama,Active,
2023,20615,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,1,Elijah,Hamilton,,DB,,E. Hamilton,"6'1""",211,,,,,,,,,,1.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Elijah_Hamilton_20615.png,,Louisiana Tech,Active,
2023,22008,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,2,Donald,Hageman,,K,,D. Hageman,"6'1""",177,,,,,,,,,,2.0,,,,,,5,,,,San Diego St,Active,
2023,20058,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,3,Marcell,Ateman,,WR,,M. Ateman,"6'4""",215,9/16/1994,,28.0,,,,,,,3.0,,,,,,5,,,,Oklahoma St,Active,
2023,21667,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,5,Manny,Wilkins,,QB,,M. Wilkins,"6'2""",193,,,,,,,,,,5.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Manny_Wilkins_21667.png,,Arizona St,Active,
2023,21678,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,6,Lakiem,Williams,,LB,,L. Williams,"5'11""",233,8/18/1997,,25.0,,,,,,,6.0,,,,,,5,,,,Syracuse,Active,
2023,21862,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,8,Mike,Hampton,,DB,,M. Hampton,"5'11""",186,12/8/1997,,25.0,,,,,,,8.0,,,,,,5,,,,South Florida,Active,
2023,20651,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,9,Jovani,Haskins,,TE,,J. Haskins,"6'4""",252,,,,,,,,,,9.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jovani_Haskins_20651.png,,Rutgers,Active,
2023,22026,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,10,A. J.,McCarron,,QB,,A. McCarron,"6'3""",220,9/13/1990,,32.0,,,,,,,10.0,,,,,,5,,,,Alabama,Active,
2023,21822,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,11,Darrius,Shepherd,,WR,,D. Shepherd,"5'10""",186,11/1/1995,,27.0,,,,,,,11.0,,,,,,5,,,,North Dakota St,Active,
2023,22038,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,12,Gary,Jennings,,WR,,G. Jennings,"6'1""",216,,,,,,,,,,12.0,,,,,,5,,,,West Virginia,Active,
2023,21263,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,13,Austin,Proehl,,WR,,A. Proehl,"5'9""",179,10/11/1995,,27.0,,,,,,,13.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Austin_Proehl_21263.png,,North Carolina,Active,
2023,21558,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,14,Nick,Tiano,,QB,,N. Tiano,"6'4""",236,12/10/1996,,26.0,,,,,,,14.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Nick_Tiano_21558.png,,Tennessee-Chatt,Active,
2023,20249,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,15,George,Campbell,,WR,,G. Campbell,"6'2""",207,10/27/1996,,26.0,,,,,,,15.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/George_Campbell_20249.png,,West Virginia,Active,
2023,20704,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,16,Sterling,Hofrichter,,P,,S. Hofrichter,"5'9""",196,12/5/1996,,26.0,,,,,,,16.0,,,,,,5,,,,Syracuse,Active,
2023,21842,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,17,Jonathan,Alexander,,DB,,J. Alexander,"6'2""",217,9/27/1999,,23.0,,,,,,,17.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jonathan_Alexander_21842.png,,UNC-Charlotte,Active,
2023,21856,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,21,Mataeo,Durant,,RB,,M. Durant,"5'11""",196,,,,,,,,,,21.0,,,,,,5,,,,Duke,Active,
2023,21081,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,22,Steven,Mitchell,,WR,,S. Mitchell,"5'10""",188,5/2/1994,,28.0,,,,,,,22.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Steven_Mitchell_21081.png,,USC,Active,
2023,20688,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,23,Brian,Hill,,RB,,B. Hill,"6'1""",219,11/9/1995,,27.0,,,,,,,23.0,,,,,,5,,,,Wyoming,Active,
2023,22870,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,24,Lavert,Hill,,DB,,L. Hill,"5'11""",182,,,,,,,,,,24.0,,,,,,5,,,,Michigan,Active,
2023,20385,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,25,Lukas,Denis,,DB,,L. Denis,"5'11""",190,,,,,,,,,,25.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Lukas_Denis_20385.png,,Boston College,Active,
2023,22352,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,26,Nate,Meadors,,DB,,N. Meadors,"5'11""",192,2/13/1997,,26.0,,,,,,,26.0,,,,,,5,,,,UCLA,Active,
2023,21340,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,27,Mike,Rose,,LB,,M. Rose,"6'3""",243,,,,,,,,,,27.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Mike_Rose_21340.png,,Iowa St,Active,
2023,20381,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,28,Ben,DeLuca,,DB,,B. DeLuca,"6'1""",202,4/9/1998,,24.0,,,,,,,28.0,,,,,,5,,,,UNC-Charlotte,Active,
2023,21870,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,29,Silas,Kelly,,LB,,S. Kelly,"6'3""",229,,,,,,,,,,29.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Silas_Kelly_21870.png,,Coastal Carolina,Active,
2023,22297,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,33,Tre,Watson,,LB,,T. Watson,"6'2""",242,7/5/1996,,26.0,,,,,,,33.0,,,,,,5,,,,Maryland,Active,
2023,21389,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,38,Brandon,Sebastian,,DB,,B. Sebastian,"6'0""",182,,,,,,,,,,38.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brandon_Sebastian_21389.png,,Boston College,Active,
2023,22336,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,39,Chris,Cooper,,DB,,C. Cooper,"5'10""",202,3/17/1994,,28.0,,,,,,,39.0,,,,,,5,,,,Stony Brook,Active,
2023,22012,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,47,Alexander,Matheson,,LS,,A. Matheson,"6'5""",245,,,,,,,,,,47.0,,,,,,5,,,,Cal Lutheran,Active,
2023,20647,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,51,Willie,Harvey,,LB,,W. Harvey,"5'11""",229,,,,,,,,,,51.0,,,,,,5,,,,Iowa St,Active,
2023,21833,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,53,Carson,Wells,,LB,,C. Wells,"6'2""",241,,,,,,,,,,53.0,,,,,,5,,,,Colorado,Active,
2023,22800,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,55,Dallas,Warmack,,OL,,D. Warmack,"6'2""",310,,,,,,,,,,55.0,,,,,,5,,,,Oregon,Active,
2023,22503,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,56,Travis,Feeney,,LB,,T. Feeney,"6'4""",259,,,,,,,,,,56.0,,,,,,5,,,,Washington,Active,
2023,21183,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,61,Mike,Panasiuk,,OL,,M. Panasiuk,"6'3""",300,10/13/1997,,25.0,,,,,,,61.0,,,,,,5,,,,Michigan St,Active,
2023,21165,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,67,Christian,Olmstead,,OL,,C. Olmstead,"6'4""",302,,,,,,,,,,67.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Christian_Olmstead_21165.png,,Findlay,Active,
2023,22443,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,73,Juwann,Bushell-Beatty,,OL,,J. Bushell-Beatty,"6'5""",332,,,,,,,,,,73.0,,,,,,5,,,,Michigan,Active,
2023,20562,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,74,Steven,Gonzalez,,OL,,S. Gonzalez,"6'3""",332,5/11/1997,,25.0,,,,,,,74.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Steven_Gonzalez_20562.png,,Penn St,Active,
2023,20855,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,75,Jaryd,Jones-Smith,,OL,,J. Jones-Smith,"6'6""",317,9/3/1995,,27.0,,,,,,,75.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jaryd_Jones-Smith_20855.png,,Pittsburgh,Active,
2023,22869,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,77,Eric,Magwood,,OL,,E. Magwood,"6'4""",300,,,,,,,,,,77.0,,,,,,5,,,,Middle Tenn St,Active,
2023,21843,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,78,Vadal,Alexander,,OL,,V. Alexander,"6'5""",326,3/23/1994,,28.0,,,,,,,78.0,,,,,,5,,,,Louisiana St,Active,
2023,20397,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,79,Daishawn,Dixon,,OL,,D. Dixon,"6'4""",325,6/19/1997,,25.0,,,,,,,79.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Daishawn_Dixon_20397.png,,San Diego St,Active,
2023,21546,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,83,Jordan,Thomas,,TE,,J. Thomas,"6'5""",265,8/2/1996,,26.0,,,,,,,83.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jordan_Thomas_21546.png,,Mississippi St,Active,
2023,21501,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,84,Jake,Sutherland,,TE,,J. Sutherland,"6'4""",241,,,,,,,,,,84.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jake_Sutherland_21501.png,,Morehead St,Active,
2023,22333,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,88,Hakeem,Butler,,WR,,H. Butler,"6'5""",227,5/16/1996,,26.0,,,,,,,88.0,,,,,,5,,,,Iowa St,Active,
2023,20061,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,90,Kevin,Atkins,,DL,,K. Atkins,"6'2""",314,,,,,,,,,,90.0,,,,,,5,,,,Fresno St,Active,
2023,21578,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,91,Taniela,Tupou,,DL,,T. Tupou,"6'1""",284,12/13/1992,,30.0,,,,,,,91.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Taniela_Tupou_21578.png,,Washington,Active,
2023,21927,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,93,Damion,Daniels,,DL,,D. Daniels,"6'1""",302,8/31/1999,,23.0,,,,,,,93.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Damion_Daniels_21927.png,,Nebraska,Active,
2023,20971,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,95,Elorm,Lumor,,DL,,E. Lumor,"6'3""",242,,,,,,,,,,95.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Elorm_Lumor_20971.png,,Towson,Active,
2023,20965,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,96,LaCale,London,,DL,,L. London,"6'3""",297,8/5/1997,,25.0,,,,,,,96.0,,,,,,5,,,,Western Illinois,Active,
2023,22386,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,98,Freedom,Akinmoladun,,DL,,F. Akinmoladun,"6'3""",301,,,,,,,,,,98.0,,,,,,5,,,,Nebraska,Active,
2023,21319,FOOTBALL_XFL_2023_3_5_STL@DC,Visitor,99,Gelen,Robinson,,DL,,G. Robinson,"6'1""",275,,,,,,,,,,99.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Gelen_Robinson_21319.png,,Purdue,Active,
