Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,20301,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,16,Jack,Coan,,QB,,J. Coan,"6'3""",218,,,,,,,,,,16.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jack_Coan_20301,,Notre Dame,Active,1.0
2023,21898,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,18,T.J.,Vasher,,WR,,T. Vasher,"6'5""",203,,,,,,,,,,18.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/TJ_Vasher_21898,,Texas Tech,Active,1.0
2023,20238,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,19,Emmanuel,Butler,,WR,,E. Butler,"6'3""",221,8/27/1996,,26.0,,,,,,,19.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Emmanuel_Butler_20238.png,,Northern Arizona,Active,1.0
2023,21419,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,20,Kemah,Siverand,,DB,,K. Siverand,"6'0""",201,11/12/1996,,26.0,,,,,,,20.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Kemah_Siverand_21419,,Oklahoma St,Active,1.0
2023,22819,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,21,Sean,Williams,,DB,,S. Williams,"6'0""",220,,,,,,,,,,21.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Sean_Williams_22819,,Naval Academy,Active,1.0
2023,22376,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,22,Ranthony,Texada,,DB,,R. Texada,"5'10""",172,5/16/1995,,27.0,,,,,,,22.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Ranthony_Texada_22376,,Texas Christian,Active,1.0
2023,21775,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,23,Parker,Romo,,K,,P. Romo,"5'11""",176,,,,,,,,,,23.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/John_Parker_Romo_21775,,Virginia Tech,Active,1.0
2023,21761,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,24,Ryan,Lewis,,DB,,R. Lewis,"5'10""",191,4/15/1994,,28.0,,,,,,,24.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Ryan_Lewis_21761,,Pittsburgh,Active,1.0
2023,22898,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,25,Kevin,Marks,,RB,,K. Marks,,,,,,,,,,,,25.0,,,,,,3,,,,Buffalo,Active,
2023,22534,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,27,Terrill,Hanks,,LB,,T. Hanks,"6'3""",245,,,,,,,,,,27.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Terrill_Hanks_22534,,New Mexico St,Active,
2023,20901,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,28,Jack,Koerner,,DB,,J. Koerner,"6'0""",209,,,,,,,,,,28.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jack_Koerner_20901,,Iowa,Active,1.0
2023,20697,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,31,Jon,Hilliman,,RB,,J. Hilliman,"5'11""",216,,,,,,,,,,31.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jon_Hilliman_20697,,Rutgers,Active,1.0
2023,21740,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,33,Drew,Beesley,,DL,,D. Beesley,"6'2""",251,,,,,,,,,,33.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Drew_Beesley_21740,,Michigan St,Active,1.0
2023,21589,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,42,Mike,Tverdov,,DL,,M. Tverdov,"6'3""",266,,,,,,,,,,42.0,,,,1.0,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mike_Tverdov_21589,,Rutgers,Active,
2023,22726,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,44,Mike,Scott,,DL,,M. Scott,"6'5""",240,,,,,,,,,,44.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mike_Scott_22726,,Oklahoma St,Active,1.0
2023,22844,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,45,Delontae,Scott,,DL,,D. Scott,"6'4""",246,1/21/1997,,26.0,,,,,,,45.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Delontae_Scott_22844,,SMU,Active,1.0
2023,21499,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,47,Rex,Sunahara,,LS,,R. Sunahara,"6'6""",250,,,,,,,,,,47.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Rex_Sunahara_21499,,West Virginia,Active,
2023,20410,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,55,Da'Sean,Downey,,LB,,D. Downey,"6'4""",237,5/1/1995,,27.0,,,,,,,55.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/De_Sean_Downey_20410,,UMass,Active,1.0
2023,22432,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,57,Michael,Brown,,OL,,M. Brown,"6'3""",345,,,,,,,,,,57.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Michael_Brown_22432,,West Virginia,Active,1.0
2023,20864,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,59,Luke,Juriga,,OL,,L. Juriga,"6'3""",301,6/7/1997,,25.0,,,,,,,59.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Luke_Juriga_20864,,Western Michigan,Active,1.0
2023,21621,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,62,Dwayne,Wallace,,OL,,D. Wallace,"6'5""",310,,,,,,,,,,62.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Dwayne_Wallace_21621,,Kansas,Active,1.0
2023,20948,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,66,Kohl,Levao,,OL,,K. Levao,"6'4""",324,2/21/1998,,25.0,,,,,,,66.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Kohl_Levao_20948,,Hawaii,Active,1.0
2023,20862,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,71,Roubbens,Joseph,,OL,,R. Joseph,"6'4""",312,12/21/1994,,28.0,,,,,,,71.0,,,,1.0,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Roubbens_Joseph_20862,,Buffalo,Active,
2023,21258,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,72,Norman,Price,,OL,,N. Price,"6'4""",309,8/25/1994,,28.0,,,,,,,72.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Norman_Price_21258,,Southern Miss,Active,1.0
2023,20080,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,73,Ja'Chai,Baker,,OL,,J. Baker,"6'5""",321,,,,,,,,,,73.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jachai_Baker_20080,,South Alabama,Active,
2023,20874,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,74,Derrick,Kelly,,OL,,D. Kelly,"6'4""",307,8/23/1995,,27.0,,,,,,,74.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Derrick_Kelly_20874,,Florida St,Active,
2023,22763,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,75,Maea,Teuhema,,OL,,M. Teuhema,"6'4""",334,,,,,,,,,,75.0,,,,1.0,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Maea_Teuhema_22763,,SE Louisiana,Active,
2023,21954,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,77,Chidi,Okeke,,OL,,C. Okeke,"6'6""",319,12/26/1996,,26.0,,,,,,,77.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Chidi_Okeke_21954,,Tennessee St,Active,
2023,20224,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,78,Malcolm,Bunche,,OL,,M. Bunche,"6'5""",298,10/16/1991,,31.0,,,,,,,78.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Malcolm_Bunche_20224,,UCLA,Active,
2023,22891,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,81,Travis,Toivonen,,WR,,T. Toivonen,,,,,,,,,,,,81.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Travis_Toivonen_22891,,North Dakota,Active,1.0
2023,20016,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,82,Landen,Akers,,WR,,L. Akers,"5'11""",189,7/7/1997,,25.0,,,,,,,82.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Landen_Akers_20016,,Iowa St,Active,1.0
2023,22022,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,84,Deon,Yelder,,TE,,D. Yelder,"6'2""",256,3/6/1995,,28.0,,,,,,,84.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Deon_Yelder_22022,,Western Kentucky,Active,1.0
2023,21765,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,88,Alize,Mack,,TE,,A. Mack,"6'4""",249,3/29/1997,,26.0,,,,,,,88.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Alize_Mack_21765,,Notre Dame,Active,1.0
2023,20567,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,90,Matthew,Gotel,,DL,,M. Gotel,"6'1""",341,,,,,,,,,,90.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Matthew_Gotel_20567,,Webber International,Active,1.0
2023,20440,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,91,Javier,Edwards,,DL,,J. Edwards,"6'1""",349,,,,,,,,,,91.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Javiar_Edwards_20440,,Colorado,Active,1.0
2023,22744,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,92,Shakir,Soto,,DL,,S. Soto,,,,,,,,,,,,92.0,,,,,,3,,,,Pittsburgh,Active,1.0
2023,22778,FOOTBALL_XFL_2023_4_9_HOU@SA,Home,95,Kamilo,Tongamoa,,DL,,K. Tongamoa,"6'6""",338,,,,,,,,,,95.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Kamilo_Tongamoa_22778,,Iowa St,Active,1.0
2023,21609,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,0,Kary,Vincent,,DB,,K. Vincent,"5'9""",185,2/27/1999,,24.0,,,,,,,,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Kary_Vincent_21609,,Louisiana St,Active,
2023,20229,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,1,Deontay,Burnett,,WR,,D. Burnett,"5'11""",185,10/4/1997,,25.0,,,,,,,1.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Deontay_Burnett_20229,,USC,Active,1.0
2023,20241,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,2,Cedric,Byrd,,WR,,C. Byrd,"5'9""",173,,,,,,,,,,2.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Cedric_Byrd_20241,,Hawaii,Active,1.0
2023,20633,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,3,Ajene,Harris,,DB,,A. Harris,"5'10""",181,6/2/1996,,26.0,,,,,,,3.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Ajene_Harris_20633,,USC,Active,1.0
2023,22601,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,4,William,Likely,,DB,,W. Likely,"5'8""",170,,,,,,,,,,4.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/William_Likely_22601,,Maryland,Active,1.0
2023,20445,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,5,Kaleb,Eleby,,QB,,K. Eleby,"6'0""",206,3/13/2000,,23.0,,,,,,,5.0,,,,1.0,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Kaleb_Eleby_20445,,Western Michigan,Active,
2023,20642,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,6,Travell,Harris,,WR,,T. Harris,"5'7""",185,,,,,,,,,,6.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Travell_Harris_20642,,Washington St,Active,1.0
2023,22903,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,8,Austin,Jones,,K,,A. Jones,,,,,,,,,,,,8.0,,,,,,2,,,,Alabama,Active,1.0
2023,21441,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,10,Justin,Smith,,WR,,J. Smith,"6'0""",171,,,,,,,,,,10.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Justin_Smith_21441,,Norfolk St,Active,1.0
2023,20107,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,11,Tavante,Beckett,,LB,,T. Beckett,"5'10""",220,10/21/1997,,25.0,,,,,,,11.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Tavante_Beckett_20107,,Marshall,Active,1.0
2023,21984,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,12,Brandon,Silvers,,QB,,B. Silvers,"6'2""",224,,,,,,,,,,12.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Brandon_Silvers_21984,,Troy,Active,1.0
2023,21982,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,14,Cole,McDonald,,QB,,C. McDonald,"6'3""",215,5/20/1998,,24.0,,,,,,,14.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Cole_McDonald_21982,,Hawaii,Active,1.0
2023,21536,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,16,Raleigh,Texada,,DB,,R. Texada,"5'10""",191,,,,,,,,,,16.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Raleigh_Texada_21536,,Baylor,Active,1.0
2023,20801,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,17,Deandre,Johnson,,LB,,D. Johnson,"6'2""",252,,,,,,,,,,17.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Deandre_Johnson_20801,,Miami-Fl,Active,1.0
2023,21108,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,18,Jordan,Mosley,,DB,,J. Mosley,"6'0""",201,,,,,,,,,,18.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jordan_Mosley_21108,,Maryland,Active,1.0
2023,20940,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,20,Dejoun,Lee,,RB,,D. Lee,"5'6""",173,3/14/1997,,26.0,,,,,,,20.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Dejoun_Lee_20940,,Delaware,Active,1.0
2023,21173,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,21,Garrett,Owens,,TE,,G. Owens,"6'2""",229,,,,,,,,,,21.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Garrett_Owens_21173,,Duquesne,Active,1.0
2023,20149,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,22,Max,Borghi,,RB,,M. Borghi,"5'9""",210,,,,,,,,,,22.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Max_Borghi_20149,,Washington St,Active,1.0
2023,22032,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,24,Alexander,Myres,,DB,,A. Myres,"5'9""",187,4/20/1996,,26.0,,,,,,,24.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Alexander_Myres_22032,,Houston,Active,
2023,21848,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,25,John,Brannon,,DB,,J. Brannon,"6'0""",189,3/10/1998,,25.0,,,,,,,25.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/John_Brannon_21848,,Western Carolina,Active,1.0
2023,20033,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,26,Brycen,Alleyne,,RB,,B. Alleyne,"5'5""",157,,,,,,,,,,26.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Brycen_Alleyne_20033,,Delaware St,Active,1.0
2023,22597,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,27,Drew,Lewis,,LB,,D. Lewis,"6'2""",227,9/7/1995,,27.0,,,,,,,27.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Drew_Lewis_22597,,Colorado,Active,1.0
2023,20386,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,28,Stephen,Denmark,,DB,,S. Denmark,"6'2""",220,4/20/1996,,26.0,,,,,,,28.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Stephen_Denmark_20386,,Valdosta St,Active,
2023,20675,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,29,A.J.,Hendy,,DB,,A. Hendy,"6'0""",206,4/8/1993,,30.0,,,,,,,29.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/AJ_Hendy_20675,,Maryland,Active,1.0
2023,21566,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,31,David,Tolentino,,DB,,D. Tolentino,"5'10""",177,,,,,,,,,,31.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/David_Tolentino_21566.png,,Grand View,Active,
2023,22857,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,33,Trent,Harris,,LB,,T. Harris,"6'2""",248,,,,,,,,,,33.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Trent_Harris_22857,,Miami-Fl,Active,1.0
2023,21918,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,36,Caliph,Brice,,LB,,C. Brice,"6'1""",233,,,,,,,,,,36.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Caliph_Brice_21918,,Florida Atlantic,Active,1.0
2023,20885,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,42,Brian,Khoury,,LS,,B. Khoury,"6'2""",237,,,,,,,,,,42.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Brian_Khoury_20885,,Carnegie-Mellon,Active,
2023,20350,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,45,John,Daka,,LB,,J. Daka,"6'2""",222,12/7/1997,,25.0,,,,,,,45.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/John_Daka_20350,,James Madison,Active,1.0
2023,21248,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,46,Race,Porter,,P,,R. Porter,"6'2""",178,2/8/1998,,25.0,,,,,,,46.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Race_Porter_21248,,Washington,Active,1.0
2023,21820,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,47,Chauncey,Rivers,,LB,,C. Rivers,"6'2""",262,6/12/1997,,25.0,,,,,,,47.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Chauncey_Rivers_21820,,Mississippi St,Active,1.0
2023,21857,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,52,Emmanuel,Ellerbee,,LB,,E. Ellerbee,"6'0""",232,11/20/1996,,26.0,,,,,,,52.0,,,,1.0,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Emmanuel_Ellerbee_21857,,Rice,Active,
2023,21087,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,55,Alex,Mollette,,OL,,A. Mollette,"6'2""",300,,,,,,,,,,55.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Alex_Mollette_21087,,Marshall,Active,1.0
2023,21189,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,56,Dareuan,Parker,,OL,,D. Parker,"6'4""",331,7/24/1998,,24.0,,,,,,,56.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Dareuan_Parker_21189,,Mississippi St,Active,1.0
2023,22364,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,57,Charles,Wiley,,DL,,C. Wiley,"6'2""",251,,,,,,,,,,57.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Charles_Wiley_22364,,TX-San Antonio,Active,
2023,21456,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,64,Jack,Snyder,,OL,,J. Snyder,"6'5""",306,,,,,,,,,,64.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jack_Snyder_21456,,San Jose St,Active,1.0
2023,22833,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,70,John,Yarbrough,,OL,,J. Yarbrough,"6'4""",297,,,,,,,,,,70.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/John_Yarbrough_22833,,Richmond,Active,
2023,20280,FOOTBALL_XFL_2023_4_9_HOU@SA,Visitor,73,Tommy,Champion,,OL,,T. Champion,"6'4""",320,3/4/1997,,26.0,,,,,,,73.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Tommy_Champion_20280,,Mississippi St,Active,
