Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,21822,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,11,Darrius,Shepherd,,WR,,D. Shepherd,"5'10""",186,11/1/1995,,27.0,,,,,,,11.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Darrius_Shepherd_21822,,North Dakota St,Active,1.0
2023,22038,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,12,Gary,Jennings,,WR,,G. Jennings,"6'1""",216,,,,,,,,,,12.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Gary_Jennings_22038,,West Virginia,Active,1.0
2023,21263,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,13,Austin,Proehl,,WR,,A. Proehl,"5'9""",179,10/11/1995,,27.0,,,,,,,13.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Austin_Proehl_21263,,North Carolina,Active,
2023,20249,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,15,George,Campbell,,WR,,G. Campbell,"6'2""",207,10/27/1996,,26.0,,,,,,,15.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/George_Campbell_20249,,West Virginia,Active,1.0
2023,20704,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,16,Sterling,Hofrichter,,P,,S. Hofrichter,"5'9""",196,12/5/1996,,26.0,,,,,,,16.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Sterling_Hofrichter_20704,,Syracuse,Active,1.0
2023,21842,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,17,Jonathan,Alexander,,DB,,J. Alexander,"6'2""",217,9/27/1999,,23.0,,,,,,,17.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jonathan_Alexander_21842,,UNC-Charlotte,Active,1.0
2023,21535,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,18,Vincent,Testaverde,,QB,,V. Testaverde,"6'1""",208,7/20/1996,,26.0,,,,,,,18.0,,,,1.0,,5,,,,New York St-Albany,Active,
2023,20477,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,19,Evan,Fields,,DB,,E. Fields,"5'11""",201,,,,,,,,,,19.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Evan_Fields_20477.png,,Arizona St,Active,1.0
2023,21753,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,20,Mister,Harriel,,DB,,M. Harriel,"6'0""",191,2/15/1997,,26.0,,,,,,,20.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mister_Harriel_21753,,Cal St-Sacramento,Active,1.0
2023,21856,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,21,Mataeo,Durant,,RB,,M. Durant,"5'11""",196,,,,,,,,,,21.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mataeo_Durant_21856,,Duke,Active,1.0
2023,21081,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,22,Steven,Mitchell,,WR,,S. Mitchell,"5'10""",188,5/2/1994,,28.0,,,,,,,22.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Steven_Mitchell_21081,,USC,Active,1.0
2023,20688,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,23,Brian,Hill,,RB,,B. Hill,"6'1""",219,11/9/1995,,27.0,,,,,,,23.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Brian_Hill_20688,,Wyoming,Active,
2023,22870,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,24,Lavert,Hill,,DB,,L. Hill,"5'11""",182,,,,,,,,,,24.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Lavert_Hill_22870,,Michigan,Active,1.0
2023,20385,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,25,Lukas,Denis,,DB,,L. Denis,"5'11""",190,,,,,,,,,,25.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Lukas_Denis_20385,,Boston College,Active,1.0
2023,22352,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,26,Nate,Meadors,,DB,,N. Meadors,"5'11""",192,2/13/1997,,26.0,,,,,,,26.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Nate_Meadors_22352,,UCLA,Active,
2023,21340,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,27,Mike,Rose,,LB,,M. Rose,"6'3""",243,,,,,,,,,,27.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mike_Rose_21340,,Iowa St,Active,
2023,21870,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,29,Silas,Kelly,,LB,,S. Kelly,"6'3""",229,,,,,,,,,,29.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Silas_Kelly_21870,,Coastal Carolina,Active,
2023,22297,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,33,Tre,Watson,,LB,,T. Watson,"6'2""",242,7/5/1996,,26.0,,,,,,,33.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Tre_Watson_22297,,Maryland,Active,1.0
2023,20622,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,37,Erik,Hansen,,DL,,E. Hansen,"6'1""",249,,,,,,,,,,37.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Erik_Hansen_20622,,Upper Iowa,Active,1.0
2023,21389,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,38,Brandon,Sebastian,,DB,,B. Sebastian,"6'0""",182,,,,,,,,,,38.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Brandon_Sebastian_21389,,Boston College,Active,1.0
2023,22336,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,39,Chris,Cooper,,DB,,C. Cooper,"5'10""",202,3/17/1994,,29.0,,,,,,,39.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Chris_Cooper_22336,,Stony Brook,Active,
2023,22012,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,47,Alexander,Matheson,,LS,,A. Matheson,"6'5""",245,,,,,,,,,,47.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Alexander_Matheson_22012,,Cal Lutheran,Active,1.0
2023,20647,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,51,Willie,Harvey,,LB,,W. Harvey,"5'11""",229,,,,,,,,,,51.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Willie_Harvey_20647,,Iowa St,Active,1.0
2023,21833,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,53,Carson,Wells,,LB,,C. Wells,"6'2""",241,,,,,,,,,,53.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Carson_Wells_21833,,Colorado,Active,1.0
2023,22800,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,55,Dallas,Warmack,,OL,,D. Warmack,"6'2""",310,,,,,,,,,,55.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Dallas_Warmack_22800,,Oregon,Active,1.0
2023,22503,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,56,Travis,Feeney,,LB,,T. Feeney,"6'4""",259,,,,,,,,,,56.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Travis_Feeney_22503,,Washington,Active,1.0
2023,21183,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,61,Mike,Panasiuk,,OL,,M. Panasiuk,"6'3""",300,10/13/1997,,25.0,,,,,,,61.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mike_Panasiuk_21183,,Michigan St,Active,1.0
2023,21165,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,67,Christian,Olmstead,,OL,,C. Olmstead,"6'4""",302,,,,,,,,,,67.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Christian_Olmstead_21165,,Findlay,Active,
2023,22443,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,73,Juwann,Bushell-Beatty,,OL,,J. Bushell-Beatty,"6'5""",332,,,,,,,,,,73.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Juwann_Bushell-Beatty_22443,,Michigan,Active,1.0
2023,20562,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,74,Steven,Gonzalez,,OL,,S. Gonzalez,"6'3""",332,5/11/1997,,25.0,,,,,,,74.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Steven_Gonzalez_20562,,Penn St,Active,1.0
2023,20855,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,75,Jaryd,Jones-Smith,,OL,,J. Jones-Smith,"6'6""",317,9/3/1995,,27.0,,,,,,,75.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jaryd_Jones-Smith_20855,,Pittsburgh,Active,1.0
2023,22869,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,77,Eric,Magwood,,OL,,E. Magwood,"6'4""",300,,,,,,,,,,77.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Eric_Magwood_22869,,Middle Tenn St,Active,1.0
2023,21843,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,78,Vadal,Alexander,,OL,,V. Alexander,"6'5""",326,3/23/1994,,29.0,,,,,,,78.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Vadal_Alexander_21843,,Louisiana St,Active,1.0
2023,21501,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,84,Jake,Sutherland,,TE,,J. Sutherland,"6'4""",241,,,,,,,,,,84.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jake_Sutherland_21501,,Morehead St,Active,1.0
2023,22333,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,88,Hakeem,Butler,,WR,,H. Butler,"6'5""",227,5/16/1996,,26.0,,,,,,,88.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Hakeem_Butler_22333,,Iowa St,Active,1.0
2023,20061,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,90,Kevin,Atkins,,DL,,K. Atkins,"6'2""",314,,,,,,,,,,90.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Kevin_Atkins_20061,,Fresno St,Active,1.0
2023,21578,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,91,Taniela,Tupou,,DL,,T. Tupou,"6'1""",284,12/13/1992,,30.0,,,,,,,91.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Taniela_Tupou_21578,,Washington,Active,1.0
2023,20971,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,95,Elorm,Lumor,,DL,,E. Lumor,"6'3""",242,,,,,,,,,,95.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Elorm_Lumor_20971,,Towson,Active,1.0
2023,20965,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,96,LaCale,London,,DL,,L. London,"6'3""",297,8/5/1997,,25.0,,,,,,,96.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Lacale_London_20965,,Western Illinois,Active,1.0
2023,22386,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,98,Freedom,Akinmoladun,,DL,,F. Akinmoladun,"6'3""",301,,,,,,,,,,98.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Freedom_Akinmoladun_22386,,Nebraska,Active,1.0
2023,21319,FOOTBALL_XFL_2023_4_22_ORL@STL,Home,99,Gelen,Robinson,,DL,,G. Robinson,"6'1""",275,,,,,,,,,,99.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Gelen_Robinson_21319,,Purdue,Active,1.0
2023,21741,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,0,Jose,Borregales,,K,,J. Borregales,"5'10""",206,,,,,,,,,,,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jose_Borregales_21741,,Miami-Fl,Active,1.0
2023,20713,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,1,C.J.,Holmes,,DB,,C. Holmes,"5'10""",184,,,,,,,,,,1.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/CJ_Holmes_20713,,Jackson St,Active,1.0
2023,20512,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,3,Deondre,Francois,,QB,,D. Francois,"6'1""",215,,,,,,,,,,3.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Deondre_Francois_20512,,Hampton,Active,1.0
2023,20490,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,5,Quinton,Flowers,,QB,,Q. Flowers,"5'10""",215,,,,,,,,,,5.0,,,,1.0,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Quinton_Flowers_20490,,South Florida,Active,
2023,21448,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,8,Terrance,Smith,,LB,,T. Smith,"6'3""",219,5/3/1993,,29.0,,,,,,,8.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Terrance_Smith_21448,,Florida St,Active,1.0
2023,21696,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,9,Gerald,Willis,,DL,,G. Willis,"6'2""",297,,,,,,,,,,9.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Gerald_Willis_21696,,Miami-Fl,Active,1.0
2023,21891,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,10,Deddrick,Thomas,,WR,,D. Thomas,"5'8""",190,,,,,,,,,,10.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Deddrick_Thomas_21891,,Mississippi St,Active,1.0
2023,20929,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,11,Cody,Latimer,,TE,,C. Latimer,"6'2""",215,10/10/1992,,30.0,,,,,,,11.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Cody_Latimer_20929,,Indiana,Active,1.0
2023,20407,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,12,Quinten,Dormady,,QB,,Q. Dormady,"6'3""",215,2/19/1996,,27.0,,,,,,,12.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Quinten_Dormady_20407,,Central Michigan,Active,1.0
2023,20942,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,13,Mike,Lee,,DB,,M. Lee,"5'9""",181,,,,,,,,,,13.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mike_Lee_20942,,Kansas,Active,1.0
2023,22018,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,14,Charleston,Rambo,,WR,,C. Rambo,"6'0""",177,,,,,,,,,,14.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Charleston_Rambo_22018,,Miami-Fl,Active,1.0
2023,20257,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,15,K.D.,Cannon,,WR,,K. Cannon,"5'11""",172,11/5/1995,,27.0,,,,,,,15.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/KD_Cannon_20257,,Baylor,Active,1.0
2023,22708,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,17,Eli,Rogers,,WR,,E. Rogers,"5'10""",175,,,,,,,,,,17.0,,,,1.0,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Eli_Rogers_22708,,Louisville,Active,
2023,20783,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,18,Andrew,Jamiel,,WR,,A. Jamiel,"5'8""",169,,,,,,,,,,18.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Andrew_Jamiel_20783,,Stonehill,Active,1.0
2023,20208,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,19,Mac,Brown,,P,,M. Brown,"6'3""",190,,,,,,,,,,19.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mac_Brown_20208,,Mississippi,Active,1.0
2023,20221,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,20,Baylen,Buchanan,,DB,,B. Buchanan,"5'10""",191,6/19/1998,,24.0,,,,,,,20.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Baylen_Buchanan_20221,,Louisiana Tech,Active,1.0
2023,21664,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,21,Shaquille,Wiggins,,DB,,S. Wiggins,"5'9""",169,1/8/2018,,5.0,,,,,,,21.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Shaquille_Wiggins_21664,,Tennessee,Active,1.0
2023,20444,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,22,Matt,Elam,,DB,,M. Elam,"5'9""",208,9/21/1991,,31.0,,,,,,,22.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Matt_Elam_20444,,Florida,Active,1.0
2023,20723,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,23,Najeem,Hosein,,DB,,N. Hosein,"6'0""",195,,,,,,,,,,23.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Najeem_Hosein_20723,,Ferris St,Active,1.0
2023,20357,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,26,Devin,Darrington,,RB,,D. Darrington,"5'8""",215,,,,,,,,,,26.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Devin_Darrington_20357,,Virginia,Active,1.0
2023,21825,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,27,Tye,Smith,,DB,,T. Smith,"6'0""",195,5/3/1993,,29.0,,,,,,,27.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Tye_Smith_21825,,Towson,Active,1.0
2023,22888,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,29,Trumaine,Washington,,DB,,T. Washington,"5'9""",185,,,,,,,,,,29.0,,,,1.0,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Trumaine_Washington_22888,,Louisville,Active,
2023,20997,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,30,Jah-Maine,Martin,,RB,,J. Martin,"5'9""",215,,,,,,,,,,30.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jah-Maine_Martin_20997,,North Carolina A&T,Active,1.0
2023,21941,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,31,Lakia,Henry,,LB,,L. Henry,"5'11""",231,,,,,,,,,,31.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Lakia_Henry_21941,,Mississippi,Active,1.0
2023,21333,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,32,Justin,Rogers,,DB,,J. Rogers,"5'11""",195,,,,,,,,,,32.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Justin_Rogers_21333,,UTEP,Active,1.0
2023,20308,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,34,Nick,Coe,,DL,,N. Coe,"6'4""",280,8/12/1997,,25.0,,,,,,,34.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Nick_Coe_20308,,Auburn,Active,1.0
2023,20841,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,36,Jacoby,Jones,,DL,,J. Jones,"6'2""",267,,,,,,,,,,36.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jacoby_Jones_20841,,Texas,Active,1.0
2023,21121,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,38,Marcus,Murphy,,DB,,M. Murphy,"5'11""",198,9/17/1998,,24.0,,,,,,,38.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Marcus_Murphy_21121,,Mississippi St,Active,1.0
2023,21439,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,39,Jaylen,Smith,,TE,,J. Smith,"6'2""",219,1/8/1997,,26.0,,,,,,,39.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jaylen_Smith_21439,,Louisville,Active,1.0
2023,21550,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,40,Erroll,Thompson,,LB,,E. Thompson,"6'0""",239,10/1/1997,,25.0,,,,,,,40.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Erroll_Thompson_21550,,Mississippi St,Active,1.0
2023,20546,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,41,Jeremiah,Gemmel,,LB,,J. Gemmel,"6'0""",225,,,,,,,,,,41.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jeremiah_Gemmel_20546,,North Carolina,Active,1.0
2023,21244,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,44,Terrance,Plummer,,LB,,T. Plummer,"5'11""",241,6/20/1990,,32.0,,,,,,,44.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Terrance_Plummer_21244,,Central Florida,Active,1.0
2023,22319,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,46,Tegray,Scales,,LB,,T. Scales,"6'0""",230,5/10/1996,,26.0,,,,,,,46.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Tegray_Scales_22319,,Indiana,Active,1.0
2023,20134,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,48,Ja'Quain,Blakely,,DL,,J. Blakely,"6'1""",269,,,,,,,,,,48.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jaquain_Blakely_20134,,Tennessee,Active,1.0
2023,20870,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,53,Cameron,Kaye,,LS,,C. Kaye,"6'1""",239,,,,,,,,,,53.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Cameron_Kaye_20870.png,,Troy,Active,1.0
2023,22878,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,55,David,Moore,,OL,,D. Moore,"6'2""",316,,,,,,,,,,55.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/David_Moore_22878,,Grambling,Active,1.0
2023,20992,FOOTBALL_XFL_2023_4_22_ORL@STL,Visitor,56,Stansly,Maponga,,DL,,S. Maponga,"6'1""",256,3/5/1991,,32.0,,,,,,,56.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Stansly_Maponga_20992,,Texas Christian,Active,1.0
