Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,20072,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,13,Jeff,Badet,,WR,,J. Badet,"5'11""",183,8/2/1994,,28.0,,,,,,,13.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jeff_Badet_20072,,Oklahoma,Active,1.0
2023,21507,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,14,Cinque,Sweeting,,WR,,C. Sweeting,"5'9""",193,,,,,,,,,,14.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Cinque_Sweeting_21507,,Slippery Rock,Active,1.0
2023,21447,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,15,Rod,Smith,,RB,,R. Smith,"6'2""",231,1/10/1992,,31.0,,,,,,,15.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Rod_Smith_21447,,Ohio St,Active,1.0
2023,20903,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,16,Travis,Koontz,,TE,,T. Koontz,"6'3""",253,,,,,,,,,,16.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Travis_Koontz_20903,,Texas Tech,Active,1.0
2023,21784,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,17,Michael,Carrizosa,,P,,M. Carrizosa,"5'9""",225,9/18/1995,,27.0,,,,,,,17.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Michael_Carrizosa_21784,,San Jose St,Active,1.0
2023,20232,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,18,Brian,Burt,,RB,,B. Burt,"6'0""",186,,,,,,,,,,18.0,,,,1.0,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Brian_Burt_20232,,Fresno St,Active,
2023,22325,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,19,Geronimo,Allison,,WR,,G. Allison,"6'3""",197,1/18/1994,,29.0,,,,,,,19.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Geronimo_Allison_22325,,Illinois,Active,1.0
2023,20811,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,20,Jawuan,Johnson,,LB,,J. Johnson,"5'10""",223,6/13/1996,,26.0,,,,,,,20.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jawuan_Johnson_20811,,Texas Christian,Active,1.0
2023,21223,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,21,Antonio,Phillips,,DB,,A. Phillips,"5'11""",193,12/9/1998,,24.0,,,,,,,21.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Antonio_Phillips_21223,,Ball St,Active,1.0
2023,21462,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,22,Adam,Sparks,,DB,,A. Sparks,"5'10""",169,,,,,,,,,,22.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Adam_Sparks_21462,,Louisiana-Monroe,Active,1.0
2023,21960,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,23,Maximilian,Roberts,,DL,,M. Roberts,"6'1""",256,,,,,,,,,,23.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Max_Roberts_21960,,Boston College,Active,1.0
2023,20007,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,24,Will,Adams,,DB,,W. Adams,"6'1""",187,3/13/1998,,25.0,,,,,,,24.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Will_Adams_20007,,Virginia St,Active,1.0
2023,20461,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,25,Marwin,Evans,,DB,,M. Evans,"5'11""",211,4/10/1993,,29.0,,,,,,,25.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Marwin_Evans_20461,,Utah St,Active,1.0
2023,21444,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,26,Maurice,Smith,,DB,,M. Smith,"5'11""",196,6/14/1995,,27.0,,,,,,,26.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Maurice_Smith_21444,,Georgia,Active,1.0
2023,20690,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,27,Nijuel,Hill,,DB,,N. Hill,"5'8""",182,10/29/1997,,25.0,,,,,,,27.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Nijuel_Hill_20690,,Delaware,Active,1.0
2023,20066,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,29,C.J.,Avery,,LB,,C. Avery,"5'11""",230,,,,,,,,,,29.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/CJ_Avery_20066,,Louisville,Active,1.0
2023,21312,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,30,Stephen,Roberts,,DB,,S. Roberts,"5'11""",183,,,,,,,,,,30.0,,,,1.0,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Stephen_Roberts_21312,,Auburn,Active,
2023,20029,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,29,Joshua,Allen,,DB,,J. Allen,"5'11""",204,11/8/1996,,26.0,,,,,,,29.0,,,,1.0,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Joshua_Allen_20029,,Miami-Oh,Active,
2023,21794,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,40,Adam,Higuera,,LS,,A. Higuera,"6'0""",237,,,,,,,,,,40.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Adam_Higuera_21794,,Tulsa,Active,1.0
2023,21739,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,44,Vic,Beasley,,LB,,V. Beasley,"6'3""",246,7/8/1992,,30.0,,,,,,,44.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Vic_Beasley_21739,,Clemson,Active,1.0
2023,22885,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,45,Martrell,Spaight,,LB,,M. Spaight,"6'0""",238,,,,,,,,,,45.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Martrell_Spaight_22885,,Arkansas,Active,1.0
2023,20076,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,47,Bailey,Giffen,,K/P,,B. Giffen,"5'10""",189,,,,,,,,,,47.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Bailey_Giffen_20076,,No College,Active,1.0
2023,21744,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,48,D.J.,Calhoun,,LB,,D. Calhoun,"5'11""",244,,,,,,,,,,48.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/DJ_Calhoun_21744,,Arizona St,Active,1.0
2023,20006,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,50,Tony,Adams,,OL,,T. Adams,"6'1""",314,,,,,,,,,,50.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Tony_Adams_20006,,North Carolina St,Active,1.0
2023,22847,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,56,Larry,Williams,,OL,,L. Williams,"6'4""",308,,,,,,,,,,56.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Larry_Williams_22847,,Oklahoma St,Active,1.0
2023,21651,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,61,Dohnovan,West,,OL,,D. West,"6'3""",309,,,,,,,,,,61.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Dohnovan_West_21651,,Arizona St,Active,1.0
2023,21075,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,64,Michael,Miller,,OL,,M. Miller,"6'3""",305,,,,,,,,,,64.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Michael_Miller_21075,,Washburn,Active,1.0
2023,21911,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,65,Jamil,Demby,,OL,,J. Demby,"6'4""",319,6/20/1996,,26.0,,,,,,,65.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jamil_Demby_21911,,Maine,Active,1.0
2023,21674,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,71,Isaiah,Williams,,OL,,I. Williams,"6'3""",307,5/5/1993,,29.0,,,,,,,71.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Isaiah_Williams_21674,,Akron,Active,1.0
2023,21888,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,73,Rod,Taylor,,OL,,R. Taylor,"6'3""",320,,,,,,,,,,73.0,,,,1.0,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Rod_Taylor_21888,,Mississippi,Active,
2023,20947,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,75,Jovann,Letuli,,OL,,J. Letuli,"6'3""",341,8/18/1996,,26.0,,,,,,,75.0,,,,1.0,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jovann_Letuli_20947,,Akron,Active,
2023,20434,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,77,Quinterrius,Eatmon,,OL,,Q. Eatmon,"6'6""",293,12/4/1991,,31.0,,,,,,,77.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Quinterrius_Eatmon_20434,,South Florida,Active,1.0
2023,21259,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,80,Sean,Price,,TE,,S. Price,"6'2""",249,,,,,,,,,,80.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Sean_Price_21259,,South Florida,Active,1.0
2023,20392,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,86,Brandon,Dillon,,TE,,B. Dillon,"6'3""",247,4/30/1997,,25.0,,,,,,,86.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Brandon_Dillon_20392,,Marian,Active,1.0
2023,21975,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,88,Robert,Windsor,,DL,,R. Windsor,"6'4""",290,1/15/1997,,26.0,,,,,,,88.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Robert_Windsor_21975,,Penn St,Active,1.0
2023,21502,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,89,Cam,Sutton,,TE,,C. Sutton,"6'4""",229,,,,,,,,,,89.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Cam_Sutton_21502,,Fresno St,Active,1.0
2023,21948,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,90,Jah'Sheem,Martin,,DL,,J. Martin,"6'2""",323,,,,,,,,,,90.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jahsheem_Martin_21948,,Pace,Active,1.0
2023,20832,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,95,Bryant,Jones,,DL,,B. Jones,"6'1""",304,4/15/1997,,25.0,,,,,,,95.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Bryant_Jones_20832,,Mississippi Valley St,Active,1.0
2023,21238,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,96,Kelvin,Pinkney,,DL,,K. Pinkney,"6'1""",320,,,,,,,,,,96.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Kelvin_Pinkney_21238,,South Florida,Active,1.0
2023,21966,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,97,LaRon,Stokes,,DL,,L. Stokes,"6'3""",278,,,,,,,,,,97.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/LaRon_Stokes_21966,,Oklahoma,Active,1.0
2023,22794,FOOTBALL_XFL_2023_3_25_STL@VGS,Home,98,Cavon,Walker,,DL,,C. Walker,,,,,,,,,,,,98.0,,,,,,7,,,,Maryland,Active,1.0
2023,22033,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,0,Kareem,Walker,,RB,,K. Walker,"6'0""",209,,,,,,,,,,,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Kareem_Walker_22033,,South Alabama,Active,1.0
2023,20615,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,1,Elijah,Hamilton,,DB,,E. Hamilton,"6'1""",211,,,,,,,,,,1.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Elijah_Hamilton_20615,,Louisiana Tech,Active,1.0
2023,22008,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,2,Donald,Hageman,,K,,D. Hageman,"6'1""",177,,,,,,,,,,2.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Donald_Hageman_22008,,San Diego St,Active,1.0
2023,22867,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,4,Tim,Harris,,DB,,T. Harris,"6'2""",197,,,,,,,,,,4.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Tim_Harris_22867,,Virginia,Active,1.0
2023,21667,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,5,Manny,Wilkins,,QB,,M. Wilkins,"6'2""",193,,,,,,,,,,5.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Manny_Wilkins_21667,,Arizona St,Active,
2023,21678,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,6,Lakiem,Williams,,LB,,L. Williams,"5'11""",233,8/18/1997,,25.0,,,,,,,6.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Lakiem_Williams_21678,,Syracuse,Active,1.0
2023,21862,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,8,Mike,Hampton,,DB,,M. Hampton,"5'11""",186,12/8/1997,,25.0,,,,,,,8.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mike_Hampton_21862,,South Florida,Active,
2023,20651,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,9,Jovani,Haskins,,TE,,J. Haskins,"6'4""",252,,,,,,,,,,9.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jovani_Haskins_20651,,Rutgers,Active,1.0
2023,22026,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,10,A. J.,McCarron,,QB,,A. McCarron,"6'3""",220,9/13/1990,,32.0,,,,,,,10.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/AJ_McCarron_22026,,Alabama,Active,1.0
2023,21822,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,11,Darrius,Shepherd,,WR,,D. Shepherd,"5'10""",186,11/1/1995,,27.0,,,,,,,11.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Darrius_Shepherd_21822,,North Dakota St,Active,1.0
2023,22038,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,12,Gary,Jennings,,WR,,G. Jennings,"6'1""",216,,,,,,,,,,12.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Gary_Jennings_22038,,West Virginia,Active,1.0
2023,21263,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,13,Austin,Proehl,,WR,,A. Proehl,"5'9""",179,10/11/1995,,27.0,,,,,,,13.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Austin_Proehl_21263,,North Carolina,Active,1.0
2023,21558,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,14,Nick,Tiano,,QB,,N. Tiano,"6'4""",236,12/10/1996,,26.0,,,,,,,14.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Nick_Tiano_21558,,Tennessee-Chatt,Active,
2023,20249,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,15,George,Campbell,,WR,,G. Campbell,"6'2""",207,10/27/1996,,26.0,,,,,,,15.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/George_Campbell_20249,,West Virginia,Active,1.0
2023,20704,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,16,Sterling,Hofrichter,,P,,S. Hofrichter,"5'9""",196,12/5/1996,,26.0,,,,,,,16.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Sterling_Hofrichter_20704,,Syracuse,Active,1.0
2023,21842,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,17,Jonathan,Alexander,,DB,,J. Alexander,"6'2""",217,9/27/1999,,23.0,,,,,,,17.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jonathan_Alexander_21842,,UNC-Charlotte,Active,1.0
2023,22342,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,19,Chad,Hansen,,WR,,C. Hansen,"6'1""",202,1/18/1995,,28.0,,,,,,,19.0,,,,1.0,,5,,,,California,Active,
2023,21856,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,21,Mataeo,Durant,,RB,,M. Durant,"5'11""",196,,,,,,,,,,21.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mataeo_Durant_21856,,Duke,Active,1.0
2023,21081,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,22,Steven,Mitchell,,WR,,S. Mitchell,"5'10""",188,5/2/1994,,28.0,,,,,,,22.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Steven_Mitchell_21081,,USC,Active,1.0
2023,20688,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,23,Brian,Hill,,RB,,B. Hill,"6'1""",219,11/9/1995,,27.0,,,,,,,23.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Brian_Hill_20688,,Wyoming,Active,1.0
2023,22870,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,24,Lavert,Hill,,DB,,L. Hill,"5'11""",182,,,,,,,,,,24.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Lavert_Hill_22870,,Michigan,Active,1.0
2023,20385,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,25,Lukas,Denis,,DB,,L. Denis,"5'11""",190,,,,,,,,,,25.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Lukas_Denis_20385,,Boston College,Active,1.0
2023,22352,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,26,Nate,Meadors,,DB,,N. Meadors,"5'11""",192,2/13/1997,,26.0,,,,,,,26.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Nate_Meadors_22352,,UCLA,Active,1.0
2023,21340,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,27,Mike,Rose,,LB,,M. Rose,"6'3""",243,,,,,,,,,,27.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mike_Rose_21340,,Iowa St,Active,1.0
2023,21870,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,29,Silas,Kelly,,LB,,S. Kelly,"6'3""",229,,,,,,,,,,29.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Silas_Kelly_21870,,Coastal Carolina,Active,1.0
2023,22297,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,33,Tre,Watson,,LB,,T. Watson,"6'2""",242,7/5/1996,,26.0,,,,,,,33.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Tre_Watson_22297,,Maryland,Active,1.0
2023,20622,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,37,Erik,Hansen,,DL,,E. Hansen,"6'1""",249,,,,,,,,,,37.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Erik_Hansen_20622,,Upper Iowa,Active,1.0
2023,21389,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,38,Brandon,Sebastian,,DB,,B. Sebastian,"6'0""",182,,,,,,,,,,38.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Brandon_Sebastian_21389,,Boston College,Active,1.0
2023,22336,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,39,Chris,Cooper,,DB,,C. Cooper,"5'10""",202,3/17/1994,,29.0,,,,,,,39.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Chris_Cooper_22336,,Stony Brook,Active,1.0
2023,22012,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,47,Alexander,Matheson,,LS,,A. Matheson,"6'5""",245,,,,,,,,,,47.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Alexander_Matheson_22012,,Cal Lutheran,Active,1.0
2023,20647,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,51,Willie,Harvey,,LB,,W. Harvey,"5'11""",229,,,,,,,,,,51.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Willie_Harvey_20647,,Iowa St,Active,1.0
2023,21833,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,53,Carson,Wells,,LB,,C. Wells,"6'2""",241,,,,,,,,,,53.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Carson_Wells_21833,,Colorado,Active,1.0
2023,22800,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,55,Dallas,Warmack,,OL,,D. Warmack,"6'2""",310,,,,,,,,,,55.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Dallas_Warmack_22800,,Oregon,Active,1.0
2023,22503,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,56,Travis,Feeney,,LB,,T. Feeney,"6'4""",259,,,,,,,,,,56.0,,,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Travis_Feeney_22503,,Washington,Active,1.0
2023,21183,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,61,Mike,Panasiuk,,OL,,M. Panasiuk,"6'3""",300,10/13/1997,,25.0,,,,,,,61.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Mike_Panasiuk_21183,,Michigan St,Active,1.0
2023,21165,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,67,Christian,Olmstead,,OL,,C. Olmstead,"6'4""",302,,,,,,,,,,67.0,,,,1.0,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Christian_Olmstead_21165,,Findlay,Active,
2023,22443,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,73,Juwann,Bushell-Beatty,,OL,,J. Bushell-Beatty,"6'5""",332,,,,,,,,,,73.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Juwann_Bushell-Beatty_22443,,Michigan,Active,1.0
2023,20562,FOOTBALL_XFL_2023_3_25_STL@VGS,Visitor,74,Steven,Gonzalez,,OL,,S. Gonzalez,"6'3""",332,5/11/1997,,25.0,,,,,,,74.0,,1.0,,,,5,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Steven_Gonzalez_20562,,Penn St,Active,1.0
